,Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
727,2014,11,26,7,17.249,19.199
728,2014,11,26,8,17.368,21.509
729,2014,11,26,9,17.296,21.008
730,2014,11,26,10,18.129,22.25
731,2014,11,26,11,17.748,23.448
732,2014,11,26,12,17.891,22.992
733,2014,11,26,13,17.986,22.776
734,2014,11,26,14,17.463,22.8
735,2014,11,26,15,16.63,21.008
736,2014,11,26,16,16.582,19.318
737,2014,11,26,17,16.106,19.508
738,2014,11,26,18,17.51,19.08
739,2014,11,26,19,16.677,22.441
740,2014,11,26,20,16.558,21.987
741,2014,11,26,21,17.368,21.939
742,2014,11,26,22,17.748,22.609
743,2014,11,26,23,18.152,23.448
744,2014,11,27,0,17.582,22.753
745,2014,11,27,1,17.724,22.992
746,2014,11,27,2,17.772,22.872
747,2014,11,27,3,16.082,20.936
748,2014,11,27,4,16.558,20.007
749,2014,11,27,5,16.844,19.08
750,2014,11,27,6,16.272,18.224
751,2014,11,27,7,16.654,18.652
752,2014,11,27,8,16.392,21.175
753,2014,11,27,9,16.463,20.555
754,2014,11,27,10,16.677,19.984
755,2014,11,27,11,16.606,21.079
756,2014,11,27,12,16.344,20.293
757,2014,11,27,13,16.558,21.461
758,2014,11,27,14,16.511,21.604
759,2014,11,27,15,17.368,20.841
760,2014,11,27,16,16.487,21.032
761,2014,11,27,17,16.606,19.103
762,2014,11,27,18,16.749,18.913
763,2014,11,27,19,17.058,20.555
764,2014,11,27,20,16.82,20.293
765,2014,11,27,21,16.892,20.579
766,2014,11,27,22,16.915,21.056
767,2014,11,27,23,18.414,21.342
768,2014,11,28,0,16.987,22.513
769,2014,11,28,1,16.963,22.13
770,2014,11,28,2,16.868,21.724
771,2014,11,28,3,17.13,21.963
772,2014,11,28,4,16.796,21.7
773,2014,11,28,5,17.32,19.508
774,2014,11,28,6,16.939,19.318
775,2014,11,28,7,16.368,18.247
776,2014,11,28,8,16.725,19.199
777,2014,11,28,9,16.558,21.366
778,2014,11,28,10,16.963,21.437
779,2014,11,28,11,17.368,20.698
780,2014,11,28,12,16.844,20.96
781,2014,11,28,13,17.034,20.484
782,2014,11,28,14,16.868,21.079
783,2014,11,28,15,16.915,21.795
784,2014,11,28,16,17.843,21.987
785,2014,11,28,17,16.963,21.008
786,2014,11,28,18,17.082,19.508
787,2014,11,28,19,18.295,20.174
788,2014,11,28,20,17.296,20.388
789,2014,11,28,21,17.415,21.294
790,2014,11,28,22,17.415,21.485
791,2014,11,28,23,18.319,20.984
792,2014,11,29,0,17.486,22.202
793,2014,11,29,1,17.796,21.867
794,2014,11,29,2,17.177,21.676
795,2014,11,29,3,17.249,22.202
796,2014,11,29,4,17.534,22.034
797,2014,11,29,5,17.225,22.178
798,2014,11,29,6,18.224,19.841
799,2014,11,29,7,19.032,19.341
800,2014,11,29,8,19.151,19.746
801,2014,11,29,9,18.794,20.341
802,2014,11,29,10,18.509,21.151
803,2014,11,29,11,18.889,21.008
804,2014,11,29,12,18.557,21.151
805,2014,11,29,13,19.008,21.079
806,2014,11,29,14,18.129,20.817
807,2014,11,29,15,18.247,21.795
808,2014,11,29,16,17.772,22.011
809,2014,11,29,17,18.889,21.604
810,2014,11,29,18,18.985,22.082
811,2014,11,29,19,19.484,20.103
812,2014,11,29,20,19.08,20.841
813,2014,11,29,21,18.58,20.841
814,2014,11,29,22,19.08,21.032
815,2014,11,29,23,19.199,21.557
816,2014,11,30,0,18.842,21.509
817,2014,11,30,1,18.889,21.533
818,2014,11,30,2,19.508,22.178
819,2014,11,30,3,17.962,22.465
820,2014,11,30,4,18.295,21.987
821,2014,11,30,5,18.675,23.16
822,2014,11,30,6,18.105,22.441
823,2014,11,30,7,18.818,21.342
824,2014,11,30,8,18.628,19.96
825,2014,11,30,9,18.699,20.531
826,2014,11,30,10,19.056,21.413
827,2014,11,30,11,18.985,21.127
828,2014,11,30,12,18.913,22.25
829,2014,11,30,13,18.01,21.676
830,2014,11,30,14,18.985,21.246
831,2014,11,30,15,18.652,21.509
832,2014,11,30,16,18.58,22.968
833,2014,11,30,17,18.485,21.963
834,2014,11,30,18,19.555,22.465
835,2014,11,30,19,18.604,22.417
836,2014,11,30,20,18.2,21.485
837,2014,11,30,21,18.247,21.342
838,2014,11,30,22,17.986,21.199
839,2014,11,30,23,18.58,20.936
840,2014,12,1,0,19.175,21.199
841,2014,12,1,1,18.343,21.437
842,2014,12,1,2,18.438,21.748
843,2014,12,1,3,18.628,21.843
844,2014,12,1,4,18.866,21.963
845,2014,12,1,5,18.58,22.537
846,2014,12,1,6,18.699,22.8
847,2014,12,1,7,17.748,22.896
848,2014,12,1,8,16.725,21.795
849,2014,12,1,9,16.654,20.388
850,2014,12,1,10,16.392,21.103
851,2014,12,1,11,16.415,20.341
852,2014,12,1,12,16.868,21.318
853,2014,12,1,13,16.082,21.032
854,2014,12,1,14,15.939,21.294
855,2014,12,1,15,16.201,20.436
856,2014,12,1,16,17.653,21.7
857,2014,12,1,17,17.344,22.633
858,2014,12,1,18,17.51,23.4
859,2014,12,1,19,18.461,23.232
860,2014,12,1,20,16.177,22.561
861,2014,12,1,21,15.915,20.889
862,2014,12,1,22,15.986,21.413
863,2014,12,1,23,15.772,20.46
864,2014,12,2,0,15.915,20.984
865,2014,12,2,1,15.867,20.484
866,2014,12,2,2,16.868,21.604
867,2014,12,2,3,16.939,21.366
868,2014,12,2,4,18.081,22.729
869,2014,12,2,5,17.272,22.753
870,2014,12,2,6,16.82,23.112
871,2014,12,2,7,18.343,22.8
872,2014,12,2,8,16.225,23.448
873,2014,12,2,9,15.629,20.484
874,2014,12,2,10,15.509,21.915
875,2014,12,2,11,15.438,20.293
876,2014,12,2,12,15.27,20.341
877,2014,12,2,13,15.414,20.079
878,2014,12,2,14,15.414,20.793
879,2014,12,2,15,15.318,21.557
880,2014,12,2,16,15.414,21.7
881,2014,12,2,17,15.461,22.633
882,2014,12,2,18,16.034,22.872
883,2014,12,2,19,16.225,22.417
884,2014,12,2,20,16.129,22.513
885,2014,12,2,21,15.366,22.202
886,2014,12,2,22,15.318,20.555
887,2014,12,2,23,15.008,19.912
888,2014,12,3,0,15.079,19.222
889,2014,12,3,1,15.151,19.722
890,2014,12,3,2,15.055,19.96
891,2014,12,3,3,15.867,20.65
892,2014,12,3,4,16.939,20.293
893,2014,12,3,5,16.058,22.011
894,2014,12,3,6,15.605,23.016
895,2014,12,3,7,15.843,22.657
896,2014,12,3,8,18.01,22.92
897,2014,12,3,9,15.39,22.992
898,2014,12,3,10,15.652,19.984
899,2014,12,3,11,15.031,20.15
900,2014,12,3,12,14.912,19.175
901,2014,12,3,13,15.127,19.413
902,2014,12,3,14,15.151,18.747
903,2014,12,3,15,15.199,19.555
904,2014,12,3,16,15.175,21.079
905,2014,12,3,17,15.915,20.746
906,2014,12,3,18,15.605,21.891
907,2014,12,3,19,15.629,22.369
908,2014,12,3,20,15.963,22.609
909,2014,12,3,21,15.629,22.154
910,2014,12,3,22,15.557,20.46
911,2014,12,3,23,15.39,20.841
912,2014,12,4,0,15.127,17.582
913,2014,12,4,1,15.055,
914,2014,12,4,2,15.509,18.675
915,2014,12,4,3,15.581,19.912
916,2014,12,4,4,15.318,20.65
917,2014,12,4,5,15.557,23.809
918,2014,12,4,6,15.509,22.202
919,2014,12,4,7,15.605,22.345
920,2014,12,4,8,15.7,21.915
921,2014,12,4,9,16.487,22.585
922,2014,12,4,10,15.414,20.865
923,2014,12,4,11,15.533,19.199
924,2014,12,4,12,15.414,18.889
925,2014,12,4,13,15.294,17.986
926,2014,12,4,14,16.082,18.842
927,2014,12,4,15,15.652,20.65
928,2014,12,4,16,15.605,20.936
929,2014,12,4,17,15.748,20.984
930,2014,12,4,18,15.748,22.058
931,2014,12,4,19,15.7,22.537
932,2014,12,4,20,15.772,23.208
933,2014,12,4,21,16.272,23.809
934,2014,12,4,22,15.796,23.497
935,2014,12,4,23,15.867,19.413
936,2014,12,5,0,15.915,20.436
937,2014,12,5,1,15.963,17.439
938,2014,12,5,2,15.891,18.485
939,2014,12,5,3,16.225,17.368
940,2014,12,5,4,15.796,18.652
941,2014,12,5,5,15.748,20.984
942,2014,12,5,6,15.915,21.294
943,2014,12,5,7,16.082,21.867
944,2014,12,5,8,16.058,21.7
945,2014,12,5,9,16.106,22.441
946,2014,12,5,10,16.677,22.513
947,2014,12,5,11,16.082,22.082
948,2014,12,5,12,16.177,18.842
949,2014,12,5,13,16.177,18.105
950,2014,12,5,14,16.344,17.891
951,2014,12,5,15,16.868,18.461
952,2014,12,5,16,16.344,21.056
953,2014,12,5,17,16.368,21.199
954,2014,12,5,18,16.296,21.581
955,2014,12,5,19,16.344,21.652
956,2014,12,5,20,16.415,21.819
957,2014,12,5,21,16.558,22.609
958,2014,12,5,22,18.295,22.992
959,2014,12,5,23,16.439,22.753
960,2014,12,6,0,16.725,19.912
961,2014,12,6,1,16.868,19.151
962,2014,12,6,2,17.13,17.629
963,2014,12,6,3,17.272,17.915
964,2014,12,6,4,17.32,18.509
965,2014,12,6,5,17.177,20.77
966,2014,12,6,6,17.106,20.579
967,2014,12,6,7,17.13,21.604
968,2014,12,6,8,17.082,21.724
969,2014,12,6,9,17.011,21.843
970,2014,12,6,10,17.13,22.513
971,2014,12,6,11,17.011,21.676
972,2014,12,6,12,17.32,20.079
973,2014,12,6,13,17.439,19.698
974,2014,12,6,14,17.605,18.771
975,2014,12,6,15,17.605,19.318
976,2014,12,6,16,17.796,18.842
977,2014,12,6,17,17.701,20.507
978,2014,12,6,18,17.51,20.627
979,2014,12,6,19,17.32,21.032
980,2014,12,6,20,17.296,21.032
981,2014,12,6,21,17.177,22.082
982,2014,12,6,22,17.32,21.772
983,2014,12,6,23,17.724,21.676
984,2014,12,7,0,17.415,21.079
985,2014,12,7,1,18.224,20.555
986,2014,12,7,2,17.938,18.224
987,2014,12,7,3,18.081,18.366
988,2014,12,7,4,18.319,18.557
989,2014,12,7,5,18.39,18.343
990,2014,12,7,6,18.438,20.46
991,2014,12,7,7,18.438,21.056
992,2014,12,7,8,18.224,22.417
993,2014,12,7,9,18.271,21.27
994,2014,12,7,10,18.604,22.034
995,2014,12,7,11,18.889,21.939
996,2014,12,7,12,18.176,21.509
997,2014,12,7,13,18.485,20.365
998,2014,12,7,14,18.343,19.865
999,2014,12,7,15,18.485,18.509
1000,2014,12,7,16,18.747,18.699
1001,2014,12,7,17,18.485,20.913
1002,2014,12,7,18,18.675,21.342
1003,2014,12,7,19,18.58,21.437
1004,2014,12,7,20,18.39,22.513
1005,2014,12,7,21,18.295,23.472
1006,2014,12,7,22,18.271,23.569
1007,2014,12,7,23,18.58,23.617
1008,2014,12,8,0,18.39,22.609
1009,2014,12,8,1,18.913,22.393
1010,2014,12,8,2,18.771,21.032
1011,2014,12,8,3,18.699,20.103
1012,2014,12,8,4,18.699,19.603
1013,2014,12,8,5,18.343,19.508
1014,2014,12,8,6,18.557,21.175
1015,2014,12,8,7,18.771,21.628
1016,2014,12,8,8,18.723,21.7
1017,2014,12,8,9,18.961,22.657
1018,2014,12,8,10,19.555,22.25
1019,2014,12,8,11,18.937,22.489
1020,2014,12,8,12,19.056,22.561
1021,2014,12,8,13,18.699,21.939
1022,2014,12,8,14,18.224,20.365
1023,2014,12,8,15,18.247,20.365
1024,2014,12,8,16,18.414,19.222
1025,2014,12,8,17,17.962,20.15
1026,2014,12,8,18,18.247,21.795
1027,2014,12,8,19,18.438,22.369
1028,2014,12,8,20,18.58,22.369
1029,2014,12,8,21,18.771,22.034
1030,2014,12,8,22,18.985,22.345
1031,2014,12,8,23,19.151,23.328
1032,2014,12,9,0,18.913,23.569
1033,2014,12,9,1,18.604,22.681
1034,2014,12,9,2,17.938,21.342
1035,2014,12,9,3,17.534,20.674
1036,2014,12,9,4,17.724,19.984
1037,2014,12,9,5,16.987,19.698
1038,2014,12,9,6,17.986,19.817
1039,2014,12,9,7,17.368,22.058
1040,2014,12,9,8,17.701,22.537
1041,2014,12,9,9,18.105,21.843
1042,2014,12,9,10,19.175,22.178
1043,2014,12,9,11,18.2,22.968
1044,2014,12,9,12,18.01,22.417
1045,2014,12,9,13,17.034,21.032
1046,2014,12,9,14,16.749,21.127
1047,2014,12,9,15,16.082,19.96
1048,2014,12,9,16,15.891,19.722
1049,2014,12,9,17,15.796,19.175
1050,2014,12,9,18,16.63,20.531
1051,2014,12,9,19,16.963,21.628
1052,2014,12,9,20,17.201,22.393
1053,2014,12,9,21,17.153,22.657
1054,2014,12,9,22,18.295,23.497
1055,2014,12,9,23,17.296,22.657
1056,2014,12,10,0,17.082,22.441
1057,2014,12,10,1,17.344,22.058
1058,2014,12,10,2,16.225,22.513
1059,2014,12,10,3,16.701,20.746
1060,2014,12,10,4,16.677,20.436
1061,2014,12,10,5,16.106,19.555
1062,2014,12,10,6,16.082,19.127
1063,2014,12,10,7,16.654,20.936
1064,2014,12,10,8,16.892,22.226
1065,2014,12,10,9,16.939,21.915
1066,2014,12,10,10,18.414,22.393
1067,2014,12,10,11,16.796,23.064
1068,2014,12,10,12,17.13,22.202
1069,2014,12,10,13,16.773,20.841
1070,2014,12,10,14,16.439,21.151
1071,2014,12,10,15,16.487,20.674
1072,2014,12,10,16,16.272,18.937
1073,2014,12,10,17,15.867,19.151
1074,2014,12,10,18,16.082,20.007
1075,2014,12,10,19,16.177,20.365
1076,2014,12,10,20,16.272,21.056
1077,2014,12,10,21,16.534,22.657
1078,2014,12,10,22,16.677,22.441
1079,2014,12,10,23,17.915,22.178
1080,2014,12,11,0,16.511,23.112
1081,2014,12,11,1,16.558,22.729
1082,2014,12,11,2,16.368,21.366
1083,2014,12,11,3,15.772,21.581
1084,2014,12,11,4,16.058,19.698
1085,2014,12,11,5,16.034,19.579
1086,2014,12,11,6,15.724,18.58
1087,2014,12,11,7,16.749,19.294
1088,2014,12,11,8,15.963,22.417
1089,2014,12,11,9,15.986,21.772
1090,2014,12,11,10,16.749,22.968
1091,2014,12,11,11,16.868,23.232
1092,2014,12,11,12,16.344,22.561
1093,2014,12,11,13,16.201,21.604
1094,2014,12,11,14,15.963,19.96
1095,2014,12,11,15,15.605,20.65
1096,2014,12,11,16,15.724,20.46
1097,2014,12,11,17,15.796,19.032
1098,2014,12,11,18,15.39,18.961
1099,2014,12,11,19,16.106,18.937
1100,2014,12,11,20,15.652,20.531
1101,2014,12,11,21,15.605,22.034
1102,2014,12,11,22,16.058,21.891
1103,2014,12,11,23,16.915,21.533
1104,2014,12,12,0,16.106,22.585
1105,2014,12,12,1,16.153,21.127
1106,2014,12,12,2,16.106,21.103
1107,2014,12,12,3,15.7,21.581
1108,2014,12,12,4,15.724,21.724
1109,2014,12,12,5,15.676,19.27
1110,2014,12,12,6,15.533,18.747
1111,2014,12,12,7,15.27,19.27
1112,2014,12,12,8,15.7,19.793
1113,2014,12,12,9,15.557,20.555
1114,2014,12,12,10,16.344,22.776
1115,2014,12,12,11,16.987,22.034
1116,2014,12,12,12,15.867,22.776
1117,2014,12,12,13,15.724,20.913
1118,2014,12,12,14,15.772,20.317
1119,2014,12,12,15,15.796,20.722
1120,2014,12,12,16,15.461,20.555
1121,2014,12,12,17,15.509,19.341
1122,2014,12,12,18,15.318,18.675
1123,2014,12,12,19,15.27,18.723
1124,2014,12,12,20,15.963,20.317
1125,2014,12,12,21,15.485,22.561
1126,2014,12,12,22,15.652,20.603
1127,2014,12,12,23,15.796,21.461
1128,2014,12,13,0,16.392,22.561
1129,2014,12,13,1,15.939,21.843
1130,2014,12,13,2,15.796,20.77
1131,2014,12,13,3,15.796,20.865
1132,2014,12,13,4,15.509,20.65
1133,2014,12,13,5,15.748,20.269
1134,2014,12,13,6,15.438,17.986
1135,2014,12,13,7,15.581,18.271
1136,2014,12,13,8,16.01,19.175
1137,2014,12,13,9,15.629,20.198
1138,2014,12,13,10,15.676,19.603
1139,2014,12,13,11,16.582,21.604
1140,2014,12,13,12,16.058,22.13
1141,2014,12,13,13,15.891,20.388
1142,2014,12,13,14,15.796,20.531
1143,2014,12,13,15,15.796,20.293
1144,2014,12,13,16,15.796,20.317
1145,2014,12,13,17,15.461,20.198
1146,2014,12,13,18,15.676,19.793
1147,2014,12,13,19,15.652,19.127
1148,2014,12,13,20,15.676,19.627
1149,2014,12,13,21,15.843,20.007
1150,2014,12,13,22,15.652,21.103
1151,2014,12,13,23,15.796,21.39
1152,2014,12,14,0,15.867,22.011
1153,2014,12,14,1,16.034,21.175
1154,2014,12,14,2,16.177,20.889
1155,2014,12,14,3,16.701,20.603
1156,2014,12,14,4,16.225,21.056
1157,2014,12,14,5,15.605,20.65
1158,2014,12,14,6,15.724,19.579
1159,2014,12,14,7,16.01,19.651
1160,2014,12,14,8,16.392,18.747
1161,2014,12,14,9,16.344,18.723
1162,2014,12,14,10,16.201,18.889
1163,2014,12,14,11,16.677,21.151
1164,2014,12,14,12,16.32,22.13
1165,2014,12,14,13,16.225,22.082
1166,2014,12,14,14,16.153,20.436
1167,2014,12,14,15,16.034,21.604
1168,2014,12,14,16,15.891,21.294
1169,2014,12,14,17,15.939,20.77
1170,2014,12,14,18,15.748,19.46
1171,2014,12,14,19,16.01,19.365
1172,2014,12,14,20,15.891,19.341
1173,2014,12,14,21,17.106,18.723
1174,2014,12,14,22,16.129,20.15
1175,2014,12,14,23,16.01,19.698
1176,2014,12,15,0,16.01,19.484
1177,2014,12,15,1,15.986,19.722
1178,2014,12,15,2,15.939,20.031
1179,2014,12,15,3,15.915,19.817
1180,2014,12,15,4,15.867,20.388
1181,2014,12,15,5,16.701,20.674
1182,2014,12,15,6,15.915,19.746
1183,2014,12,15,7,16.082,18.889
1184,2014,12,15,8,17.653,19.484
1185,2014,12,15,9,18.01,19.246
1186,2014,12,15,10,16.32,18.176
1187,2014,12,15,11,17.011,19.96
1188,2014,12,15,12,16.415,20.412
1189,2014,12,15,13,16.272,21.127
1190,2014,12,15,14,16.32,20.96
1191,2014,12,15,15,16.201,21.557
1192,2014,12,15,16,16.272,21.963
1193,2014,12,15,17,17.13,21.581
1194,2014,12,15,18,16.296,20.841
1195,2014,12,15,19,16.511,20.198
1196,2014,12,15,20,17.296,18.961
1197,2014,12,15,21,17.51,20.007
1198,2014,12,15,22,17.344,20.174
1199,2014,12,15,23,17.249,19.984
1200,2014,12,16,0,17.582,20.436
1201,2014,12,16,1,16.654,21.008
1202,2014,12,16,2,16.868,21.032
1203,2014,12,16,3,16.773,21.437
1204,2014,12,16,4,16.534,22.489
1205,2014,12,16,5,16.987,22.369
1206,2014,12,16,6,17.962,22.274
1207,2014,12,16,7,16.654,22.082
1208,2014,12,16,8,17.463,20.817
1209,2014,12,16,9,18.224,20.269
1210,2014,12,16,10,19.532,20.388
1211,2014,12,16,11,18.39,20.603
1212,2014,12,16,12,17.986,21.175
1213,2014,12,16,13,18.105,21.223
1214,2014,12,16,14,17.177,22.154
1215,2014,12,16,15,18.39,22.058
1216,2014,12,16,16,18.176,22.92
1217,2014,12,16,17,17.391,22.417
1218,2014,12,16,18,18.224,22.609
1219,2014,12,16,19,17.272,21.413
1220,2014,12,16,20,17.891,21.39
1221,2014,12,16,21,19.127,21.413
1222,2014,12,16,22,19.984,20.936
1223,2014,12,16,23,19.318,21.437
1224,2014,12,17,0,19.508,21.437
1225,2014,12,17,1,19.341,21.939
1226,2014,12,17,2,17.819,22.082
1227,2014,12,17,3,17.724,22.321
1228,2014,12,17,4,18.723,22.992
1229,2014,12,17,5,18.081,23.424
1230,2014,12,17,6,18.794,23.016
1231,2014,12,17,7,20.126,23.064
1232,2014,12,17,8,18.152,23.16
1233,2014,12,17,9,19.056,22.034
1234,2014,12,17,10,19.056,21.7
1235,2014,12,17,11,20.15,21.199
1236,2014,12,17,12,20.222,21.7
1237,2014,12,17,13,19.246,21.772
1238,2014,12,17,14,19.579,22.298
1239,2014,12,17,15,18.39,23.593
1240,2014,12,17,16,18.129,23.376
1241,2014,12,17,17,18.343,23.208
1242,2014,12,17,18,18.913,23.256
1243,2014,12,17,19,19.793,23.905
1244,2014,12,17,20,18.913,23.857
1245,2014,12,17,21,19.722,22.154
1246,2014,12,17,22,19.888,22.178
1247,2014,12,17,23,20.722,22.082
1248,2014,12,18,0,20.865,21.724
1249,2014,12,18,1,20.365,21.676
1250,2014,12,18,2,20.746,22.202
1251,2014,12,18,3,19.27,22.92
1252,2014,12,18,4,18.794,22.824
1253,2014,12,18,5,19.222,23.737
1254,2014,12,18,6,19.77,23.545
1255,2014,12,18,7,20.913,24.002
1256,2014,12,18,8,21.652,24.05
1257,2014,12,18,9,20.031,23.785
1258,2014,12,18,10,19.817,22.753
1259,2014,12,18,11,19.651,22.489
1260,2014,12,18,12,19.722,22.417
1261,2014,12,18,13,19.484,22.011
1262,2014,12,18,14,20.46,22.633
1263,2014,12,18,15,19.817,23.04
1264,2014,12,18,16,19.912,24.002
1265,2014,12,18,17,19.674,23.93
1266,2014,12,18,18,19.413,23.376
1267,2014,12,18,19,19.698,24.171
1268,2014,12,18,20,20.317,24.026
1269,2014,12,18,21,19.413,23.28
1270,2014,12,18,22,19.318,22.274
1271,2014,12,18,23,19.817,22.058
1272,2014,12,19,0,19.246,20.77
1273,2014,12,19,1,19.413,21.175
1274,2014,12,19,2,19.413,21.103
1275,2014,12,19,3,19.436,21.891
1276,2014,12,19,4,19.127,23.424
1277,2014,12,19,5,19.436,23.737
1278,2014,12,19,6,19.603,23.833
1279,2014,12,19,7,19.793,23.713
1280,2014,12,19,8,20.031,23.978
1281,2014,12,19,9,20.841,24.315
1282,2014,12,19,10,19.127,23.184
1283,2014,12,19,11,19.318,21.891
1284,2014,12,19,12,19.389,21.246
1285,2014,12,19,13,19.603,22.25
1286,2014,12,19,14,20.46,21.366
1287,2014,12,19,15,20.103,22.154
1288,2014,12,19,16,19.817,22.681
1289,2014,12,19,17,19.984,23.208
1290,2014,12,19,18,20.126,23.472
1291,2014,12,19,19,20.317,23.833
1292,2014,12,19,20,20.46,23.593
1293,2014,12,19,21,21.294,23.761
1294,2014,12,19,22,19.365,23.689
1295,2014,12,19,23,19.246,22.345
1296,2014,12,20,0,20.15,21.199
1297,2014,12,20,1,18.961,21.437
1298,2014,12,20,2,19.603,21.963
1299,2014,12,20,3,19.674,21.795
1300,2014,12,20,4,19.579,21.963
1301,2014,12,20,5,19.579,22.513
1302,2014,12,20,6,19.912,23.569
1303,2014,12,20,7,20.174,24.098
1304,2014,12,20,8,20.317,24.195
1305,2014,12,20,9,20.841,23.689
1306,2014,12,20,10,19.936,24.581
1307,2014,12,20,11,19.841,22.992
1308,2014,12,20,12,20.079,22.058
1309,2014,12,20,13,19.888,21.963
1310,2014,12,20,14,20.484,21.461
1311,2014,12,20,15,20.627,21.7
1312,2014,12,20,16,20.412,22.202
1313,2014,12,20,17,20.746,23.16
1314,2014,12,20,18,20.412,23.232
1315,2014,12,20,19,20.722,23.737
1316,2014,12,20,20,20.865,24.146
1317,2014,12,20,21,21.342,23.978
1318,2014,12,20,22,21.103,23.665
1319,2014,12,20,23,20.126,23.376
1320,2014,12,21,0,19.532,22.92
1321,2014,12,21,1,20.15,21.939
1322,2014,12,21,2,19.222,21.748
1323,2014,12,21,3,19.579,21.509
1324,2014,12,21,4,19.96,21.604
1325,2014,12,21,5,19.603,22.968
1326,2014,12,21,6,19.865,23.833
1327,2014,12,21,7,19.746,24.944
1328,2014,12,21,8,20.365,24.171
1329,2014,12,21,9,20.484,24.219
1330,2014,12,21,10,21.413,24.291
1331,2014,12,21,11,20.198,24.339
1332,2014,12,21,12,19.912,22.753
1333,2014,12,21,13,19.888,22.178
1334,2014,12,21,14,20.031,21.7
1335,2014,12,21,15,20.341,21.939
1336,2014,12,21,16,21.27,22.441
1337,2014,12,21,17,20.531,24.726
1338,2014,12,21,18,20.817,23.809
1339,2014,12,21,19,20.507,25.404
1340,2014,12,21,20,20.555,25.137
1341,2014,12,21,21,20.627,24.895
1342,2014,12,21,22,21.557,25.21
1343,2014,12,21,23,20.603,25.307
1344,2014,12,22,0,20.412,23.328
1345,2014,12,22,1,20.079,23.232
1346,2014,12,22,2,19.389,22.154
1347,2014,12,22,3,18.557,21.795
1348,2014,12,22,4,19.484,21.676
1349,2014,12,22,5,19.365,22.321
1350,2014,12,22,6,19.318,23.785
1351,2014,12,22,7,19.865,23.954
1352,2014,12,22,8,19.96,24.508
1353,2014,12,22,9,20.531,24.871
1354,2014,12,22,10,20.746,24.339
1355,2014,12,22,11,21.652,24.508
1356,2014,12,22,12,19.341,24.412
1357,2014,12,22,13,19.865,23.136
1358,2014,12,22,14,20.126,22.609
1359,2014,12,22,15,19.246,22.896
1360,2014,12,22,16,20.317,21.891
1361,2014,12,22,17,19.817,22.657
1362,2014,12,22,18,19.96,24.05
1363,2014,12,22,19,20.222,23.785
1364,2014,12,22,20,20.293,24.363
1365,2014,12,22,21,20.627,24.968
1366,2014,12,22,22,20.793,25.21
1367,2014,12,22,23,21.27,24.171
1368,2014,12,23,0,20.222,24.605
1369,2014,12,23,1,20.793,23.545
1370,2014,12,23,2,20.388,22.321
1371,2014,12,23,3,19.746,22.274
1372,2014,12,23,4,18.771,21.604
1373,2014,12,23,5,20.126,21.366
1374,2014,12,23,6,19.651,22.345
1375,2014,12,23,7,19.96,24.074
1376,2014,12,23,8,20.436,23.617
1377,2014,12,23,9,20.412,23.689
1378,2014,12,23,10,20.365,24.847
1379,2014,12,23,11,20.817,24.412
1380,2014,12,23,12,20.984,24.605
1381,2014,12,23,13,19.984,23.376
1382,2014,12,23,14,21.318,22.609
1383,2014,12,23,15,22.537,21.819
1384,2014,12,23,16,23.4,21.795
1385,2014,12,23,17,22.92,22.705
1386,2014,12,23,18,22.465,22.968
1387,2014,12,23,19,21.819,23.064
1388,2014,12,23,20,21.175,23.232
1389,2014,12,23,21,21.557,23.833
1390,2014,12,23,22,21.509,23.978
1391,2014,12,23,23,21.437,24.581
1392,2014,12,24,0,22.369,24.895
1393,2014,12,24,1,21.939,24.026
1394,2014,12,24,2,22.489,22.92
1395,2014,12,24,3,23.184,22.776
