Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
2016,2,17,15,17.891,22.13
2016,2,17,16,17.415,23.4
2016,2,17,17,17.272,24.557
2016,2,17,18,17.225,24.074
2016,2,17,19,17.344,23.569
2016,2,17,20,17.748,22.082
2016,2,17,21,18.557,21.795
2016,2,17,22,19.127,21.032
2016,2,17,23,18.961,21.342
2016,2,18,0,18.58,22.489
2016,2,18,1,18.414,22.705
2016,2,18,2,18.414,22.561
2016,2,18,3,18.461,22.226
2016,2,18,4,18.747,22.345
2016,2,18,5,21.485,23.28
2016,2,18,6,20.936,23.689
2016,2,18,7,17.915,24.074
2016,2,18,8,18.033,22.657
2016,2,18,9,17.986,21.819
2016,2,18,10,18.129,23.064
2016,2,18,11,17.867,21.843
2016,2,18,12,17.938,21.891
2016,2,18,13,18.438,22.441
2016,2,18,14,18.818,22.417
2016,2,18,15,18.533,22.824
2016,2,18,16,18.414,23.545
2016,2,18,17,17.843,22.681
2016,2,18,18,18.533,23.713
2016,2,18,19,18.152,23.424
2016,2,18,20,17.843,23.617
2016,2,18,21,18.485,21.987
2016,2,18,22,18.2,22.824
2016,2,18,23,18.366,22.657
2016,2,19,0,19.103,21.127
2016,2,19,1,19.222,21.772
2016,2,19,2,18.509,22.465
2016,2,19,3,19.46,22.824
2016,2,19,4,18.913,22.992
2016,2,19,5,19.127,23.785
2016,2,19,6,22.633,25.04
2016,2,19,7,19.008,23.088
2016,2,19,8,18.343,23.497
2016,2,19,9,18.2,22.8
2016,2,19,10,18.461,23.761
2016,2,19,11,17.938,22.178
2016,2,19,12,18.057,21.199
2016,2,19,13,18.01,21.891
2016,2,19,14,18.509,22.417
2016,2,19,15,18.081,22.13
2016,2,19,16,18.675,22.633
2016,2,19,17,18.366,24.243
2016,2,19,18,18.794,26.036
2016,2,19,19,19.08,25.065
2016,2,19,20,18.747,25.574
2016,2,19,21,17.629,23.521
2016,2,19,22,18.129,22.417
2016,2,19,23,17.558,21.223
2016,2,20,0,17.391,19.698
2016,2,20,1,19.032,20.746
2016,2,20,2,17.201,21.056
2016,2,20,3,17.701,21.366
2016,2,20,4,18.628,23.905
2016,2,20,5,20.746,22.776
2016,2,20,6,18.414,21.485
2016,2,20,7,18.509,23.136
2016,2,20,8,18.675,22.944
2016,2,20,9,17.011,22.753
2016,2,20,10,17.748,21.843
2016,2,20,11,18.485,22.441
2016,2,20,12,18.414,21.127
2016,2,20,13,19.341,20.865
2016,2,20,14,18.675,20.746
2016,2,20,15,18.866,21.27
2016,2,20,16,18.58,23.448
2016,2,20,17,18.533,23.593
2016,2,20,18,19.222,23.905
2016,2,20,19,18.699,23.954
2016,2,20,20,19.318,24.823
2016,2,20,21,18.509,23.689
2016,2,20,22,18.461,22.753
2016,2,20,23,18.604,23.232
2016,2,21,0,18.557,20.341
2016,2,21,1,17.962,21.294
2016,2,21,2,18.794,21.318
2016,2,21,3,18.033,20.722
2016,2,21,4,19.27,20.913
2016,2,21,5,18.889,23.04
2016,2,21,6,18.961,21.628
2016,2,21,7,18.913,22.753
2016,2,21,8,19.246,23.28
2016,2,21,9,18.699,24.098
2016,2,21,10,17.677,22.681
2016,2,21,11,18.105,21.819
2016,2,21,12,19.175,20.722
2016,2,21,13,20.436,20.365
2016,2,21,14,20.031,20.412
2016,2,21,15,18.889,21.652
2016,2,21,16,19.103,21.628
2016,2,21,17,18.224,23.881
2016,2,21,18,18.818,25.477
2016,2,21,19,18.937,23.881
2016,2,21,20,19.555,23.785
2016,2,21,21,19.27,24.412
2016,2,21,22,19.103,23.208
2016,2,21,23,19.508,22.202
2016,2,22,0,19.793,21.032
2016,2,22,1,19.793,21.246
2016,2,22,2,21.223,22.082
2016,2,22,3,22.872,22.058
2016,2,22,4,21.246,22.824
2016,2,22,5,20.222,23.4
2016,2,22,6,20.698,24.363
2016,2,22,7,20.293,24.243
2016,2,22,8,21.987,23.232
2016,2,22,9,21.485,23.497
2016,2,22,10,20.007,22.992
2016,2,22,11,20.388,22.561
2016,2,22,12,20.388,23.112
2016,2,22,13,19.698,21.127
2016,2,22,14,19.413,21.39
2016,2,22,15,19.484,22.345
2016,2,22,16,19.77,22.465
2016,2,22,17,20.698,23.424
2016,2,22,18,20.246,24.484
2016,2,22,19,20.507,24.774
2016,2,22,20,21.175,24.098
2016,2,22,21,21.008,23.93
2016,2,22,22,20.484,24.219
2016,2,22,23,19.603,22.968
2016,2,23,0,20.269,22.417
2016,2,23,1,20.531,21.223
2016,2,23,2,21.151,20.984
2016,2,23,3,21.604,21.294
2016,2,23,4,20.984,21.843
2016,2,23,5,21.079,23.424
2016,2,23,6,20.555,22.872
2016,2,23,7,20.889,23.954
2016,2,23,8,21.151,23.521
2016,2,23,9,22.13,22.8
2016,2,23,10,21.318,23.881
2016,2,23,11,20.579,23.064
2016,2,23,12,20.317,22.417
2016,2,23,13,19.603,22.058
2016,2,23,14,18.794,21.867
2016,2,23,15,21.127,21.772
2016,2,23,16,20.841,22.872
2016,2,23,17,20.365,23.4
2016,2,23,18,20.341,23.04
2016,2,23,19,20.865,24.774
2016,2,23,20,21.485,24.315
2016,2,23,21,22.872,23.785
2016,2,23,22,20.984,24.895
2016,2,23,23,20.627,23.424
2016,2,24,0,20.079,22.537
2016,2,24,1,19.532,22.489
2016,2,24,2,18.033,22.369
2016,2,24,3,17.701,21.748
2016,2,24,4,19.222,21.939
2016,2,24,5,19.294,22.657
2016,2,24,6,19.841,23.905
2016,2,24,7,19.912,24.992
2016,2,24,8,20.579,23.809
2016,2,24,9,20.889,23.376
2016,2,24,10,19.674,23.785
2016,2,24,11,18.771,23.376
2016,2,24,12,18.319,22.896
2016,2,24,13,17.439,22.896
2016,2,24,14,16.915,22.082
2016,2,24,15,16.63,21.604
2016,2,24,16,17.13,21.748
2016,2,24,17,18.39,21.581
2016,2,24,18,18.2,23.328
2016,2,24,19,18.604,25.647
2016,2,24,20,19.199,24.944
2016,2,24,21,20.746,23.617
2016,2,24,22,18.771,24.702
2016,2,24,23,18.01,24.339
2016,2,25,0,17.534,22.633
2016,2,25,1,17.486,23.184
2016,2,25,2,18.129,21.724
2016,2,25,3,17.296,20.627
2016,2,25,4,16.939,20.889
2016,2,25,5,18.343,21.223
2016,2,25,6,17.796,22.561
2016,2,25,7,18.105,23.93
2016,2,25,8,18.438,24.195
2016,2,25,9,21.008,23.304
2016,2,25,10,18.366,
2016,2,25,11,18.105,22.298
2016,2,25,12,17.558,21.7
2016,2,25,13,,22.585
2016,2,25,14,,20.65
2016,2,25,15,,20.365
2016,2,25,16,,21.294
2016,2,25,17,,19.555
2016,2,25,18,,21.079
2016,2,25,19,,22.154
2016,2,25,20,,23.665
2016,2,25,21,28.369,23.4
2016,2,25,22,28.196,23.545
2016,2,25,23,27.85,22.968
2016,2,26,0,27.801,22.393
2016,2,26,1,27.653,22.226
2016,2,26,2,27.407,21.795
2016,2,26,3,27.161,20.031
2016,2,26,4,26.965,19.841
2016,2,26,5,26.793,20.722
2016,2,26,6,26.646,20.746
2016,2,26,7,26.573,23.088
2016,2,26,8,26.646,22.824
2016,2,26,9,26.916,22.848
2016,2,26,10,,23.016
2016,2,26,11,,22.585
2016,2,26,12,27.801,21.604
2016,2,26,13,25.525,22.034
2016,2,26,14,25.501,21.461
2016,2,26,15,27.063,19.77
2016,2,26,16,,19.27
2016,2,26,17,,18.533
2016,2,26,18,,19.579
2016,2,26,19,,21.461
2016,2,26,20,,23.016
2016,2,26,21,,23.136
2016,2,26,22,,22.154
2016,2,26,23,,22.417
2016,2,27,0,,21.748
2016,2,27,1,,21.795
2016,2,27,2,,21.819
2016,2,27,3,,19.841
2016,2,27,4,,19.222
2016,2,27,5,,20.198
2016,2,27,6,,20.77
2016,2,27,7,,19.841
2016,2,27,8,,22.657
2016,2,27,9,,23.448
2016,2,27,10,,22.082
2016,2,27,11,,22.393
2016,2,27,12,17.13,21.533
2016,2,27,13,16.963,20.365
2016,2,27,14,17.082,21.509
2016,2,27,15,16.868,19.77
2016,2,27,16,16.654,19.08
2016,2,27,17,16.582,18.889
2016,2,27,18,16.701,18.723
2016,2,27,19,16.915,20.484
2016,2,27,20,16.844,21.246
2016,2,27,21,17.153,23.016
2016,2,27,22,17.915,21.437
2016,2,27,23,16.915,22.321
2016,2,28,0,16.796,21.485
2016,2,28,1,16.749,20.436
2016,2,28,2,16.63,21.557
2016,2,28,3,16.654,21.175
2016,2,28,4,17.534,18.747
2016,2,28,5,17.296,18.224
2016,2,28,6,17.344,19.222
2016,2,28,7,17.701,19.389
2016,2,28,8,17.225,19.841
2016,2,28,9,17.272,22.154
2016,2,28,10,18.176,20.674
2016,2,28,11,17.344,21.39
2016,2,28,12,17.034,20.627
2016,2,28,13,16.987,20.507
2016,2,28,14,16.868,21.199
2016,2,28,15,17.272,20.198
2016,2,28,16,17.344,18.961
2016,2,28,17,18.533,18.628
2016,2,28,18,19.151,18.699
2016,2,28,19,17.819,19.912
2016,2,28,20,18.152,21.127
2016,2,28,21,17.51,21.819
2016,2,28,22,17.796,20.77
2016,2,28,23,17.391,21.461
2016,2,29,0,17.51,20.531
2016,2,29,1,17.391,20.555
2016,2,29,2,17.391,20.936
2016,2,29,3,17.439,21.246
2016,2,29,4,17.843,19.032
2016,2,29,5,18.652,20.293
2016,2,29,6,18.937,20.079
2016,2,29,7,18.485,21.175
2016,2,29,8,18.39,21.318
2016,2,29,9,19.984,21.366
2016,2,29,10,17.439,21.342
2016,2,29,11,17.891,21.246
2016,2,29,12,17.796,20.913
2016,2,29,13,17.629,20.293
2016,2,29,14,17.724,21.008
2016,2,29,15,17.677,20.079
2016,2,29,16,18.081,20.412
2016,2,29,17,20.698,20.079
2016,2,29,18,21.604,20.222
2016,2,29,19,20.007,22.106
2016,2,29,20,18.985,22.872
2016,2,29,21,18.366,22.513
2016,2,29,22,20.031,21.318
2016,2,29,23,18.533,21.987
2016,3,1,0,18.414,21.318
2016,3,1,1,18.438,21.294
2016,3,1,2,18.771,21.27
2016,3,1,3,18.414,21.867
2016,3,1,4,18.224,21.509
2016,3,1,5,18.604,21.318
2016,3,1,6,19.555,21.509
2016,3,1,7,20.531,21.199
2016,3,1,8,20.412,21.533
2016,3,1,9,22.753,21.676
2016,3,1,10,20.913,21.7
2016,3,1,11,18.985,21.915
2016,3,1,12,18.533,21.987
2016,3,1,13,18.961,22.465
2016,3,1,14,19.199,22.178
2016,3,1,15,18.794,22.298
2016,3,1,16,18.842,22.489
2016,3,1,17,19.032,22.13
2016,3,1,18,20.317,21.939
2016,3,1,19,21.748,22.034
2016,3,1,20,21.413,22.202
2016,3,1,21,19.318,22.705
2016,3,1,22,19.674,22.609
2016,3,1,23,18.842,22.705
2016,3,2,0,18.889,22.705
2016,3,2,1,19.651,23.184
2016,3,2,2,20.317,23.232
2016,3,2,3,19.793,23.04
2016,3,2,4,19.294,23.04
2016,3,2,5,18.557,23.112
2016,3,2,6,19.318,23.304
2016,3,2,7,20.174,23.905
2016,3,2,8,20.15,24.219
2016,3,2,9,20.46,23.978
2016,3,2,10,19.793,23.954
2016,3,2,11,18.961,23.857
2016,3,2,12,19.032,23.857
2016,3,2,13,18.842,23.665
2016,3,2,14,19.08,23.713
2016,3,2,15,19.032,23.833
2016,3,2,16,19.151,23.881
2016,3,2,17,18.604,23.857
2016,3,2,18,18.842,23.497
2016,3,2,19,19.674,23.641
2016,3,2,20,20.531,23.497
2016,3,2,21,20.817,23.785
2016,3,2,22,20.865,23.905
2016,3,2,23,19.389,23.665
2016,3,3,0,19.389,23.833
2016,3,3,1,19.365,23.761
2016,3,3,2,20.031,24.315
2016,3,3,3,20.15,24.171
2016,3,3,4,19.746,23.905
2016,3,3,5,19.413,23.93
2016,3,3,6,18.866,23.809
2016,3,3,7,18.961,23.424
2016,3,3,8,19.413,23.954
2016,3,3,9,20.079,23.809
2016,3,3,10,19.722,23.352
2016,3,3,11,19.627,23.761
2016,3,3,12,19.627,23.809
2016,3,3,13,19.484,23.737
2016,3,3,14,19.912,23.809
2016,3,3,15,19.008,23.857
2016,3,3,16,19.008,24.002
2016,3,3,17,19.413,24.026
2016,3,3,18,18.842,24.098
2016,3,3,19,19.008,23.472
2016,3,3,20,19.46,23.93
2016,3,3,21,19.365,23.424
2016,3,3,22,19.341,23.689
2016,3,3,23,18.985,23.569
2016,3,4,0,18.818,22.824
2016,3,4,1,18.771,23.256
2016,3,4,2,18.913,23.472
2016,3,4,3,19.341,23.16
2016,3,4,4,19.46,23.448
2016,3,4,5,18.937,23.569
2016,3,4,6,19.294,24.074
2016,3,4,7,18.628,23.352
2016,3,4,8,18.176,23.208
2016,3,4,9,18.366,23.617
2016,3,4,10,17.938,23.064
2016,3,4,11,17.843,22.681
2016,3,4,12,17.915,22.92
2016,3,4,13,18.557,23.232
2016,3,4,14,18.889,22.513
2016,3,4,15,19.27,22.537
2016,3,4,16,19.246,23.521
2016,3,4,17,18.842,23.617
2016,3,4,18,18.866,23.809
2016,3,4,19,18.509,23.376
2016,3,4,20,18.533,22.776
2016,3,4,21,18.652,22.944
2016,3,4,22,18.747,22.609
2016,3,4,23,18.842,22.13
2016,3,5,0,18.771,21.867
2016,3,5,1,18.485,21.509
2016,3,5,2,18.652,22.561
2016,3,5,3,18.509,22.513
2016,3,5,4,18.604,22.872
2016,3,5,5,18.485,23.16
2016,3,5,6,20.293,22.537
2016,3,5,7,19.222,22.944
2016,3,5,8,18.747,23.04
2016,3,5,9,18.533,22.011
2016,3,5,10,18.533,22.178
2016,3,5,11,18.461,21.437
2016,3,5,12,18.58,21.175
2016,3,5,13,18.818,21.175
2016,3,5,14,19.294,22.226
2016,3,5,15,18.723,21.891
2016,3,5,16,18.794,23.713
2016,3,5,17,19.888,23.328
2016,3,5,18,18.985,23.641
2016,3,5,19,19.222,23.809
2016,3,5,20,18.842,23.328
2016,3,5,21,19.651,22.011
2016,3,5,22,21.27,22.226
2016,3,5,23,21.342,21.628
2016,3,6,0,22.202,21.987
2016,3,6,1,20.746,22.082
2016,3,6,2,20.817,22.609
2016,3,6,3,19.888,23.256
2016,3,6,4,20.936,23.593
2016,3,6,5,19.96,23.28
2016,3,6,6,20.507,23.833
2016,3,6,7,21.151,24.146
2016,3,6,8,21.342,23.809
2016,3,6,9,19.936,23.016
2016,3,6,10,19.341,23.064
2016,3,6,11,19.436,22.633
2016,3,6,12,19.318,22.345
2016,3,6,13,19.008,21.724
2016,3,6,14,19.817,21.581
2016,3,6,15,20.507,22.25
2016,3,6,16,20.436,22.561
2016,3,6,17,19.936,24.05
2016,3,6,18,19.936,24.339
2016,3,6,19,20.627,24.581
2016,3,6,20,21.056,23.665
2016,3,6,21,20.079,23.857
2016,3,6,22,21.008,23.352
2016,3,6,23,20.722,22.011
2016,3,7,0,20.984,21.485
2016,3,7,1,21.127,22.729
2016,3,7,2,20.96,22.944
2016,3,7,3,21.39,23.112
2016,3,7,4,21.246,23.497
2016,3,7,5,21.103,24.002
2016,3,7,6,21.294,24.726
2016,3,7,7,21.413,24.484
2016,3,7,8,21.7,23.737
2016,3,7,9,21.151,23.593
2016,3,7,10,20.436,23.545
2016,3,7,11,20.317,23.064
2016,3,7,12,19.722,21.748
2016,3,7,13,19.532,21.939
2016,3,7,14,20.603,22.13
2016,3,7,15,20.65,22.393
2016,3,7,16,21.628,23.569
2016,3,7,17,20.222,23.761
2016,3,7,18,20.555,24.653
2016,3,7,19,20.722,24.339
2016,3,7,20,21.533,24.508
2016,3,7,21,21.079,23.713
2016,3,7,22,21.127,23.737
2016,3,7,23,21.175,23.064
2016,3,8,0,21.056,21.987
2016,3,8,1,20.293,22.058
2016,3,8,2,21.915,22.441
2016,3,8,3,20.365,22.968
2016,3,8,4,21.557,23.785
2016,3,8,5,21.533,23.545
2016,3,8,6,21.7,24.122
2016,3,8,7,21.676,24.508
2016,3,8,8,21.867,24.653
2016,3,8,9,22.92,23.93
2016,3,8,10,21.366,24.05
2016,3,8,11,21.628,23.304
2016,3,8,12,22.513,23.016
2016,3,8,13,22.872,22.369
2016,3,8,14,23.04,23.521
2016,3,8,15,23.28,24.677
2016,3,8,16,23.064,24.847
2016,3,8,17,22.705,24.195
2016,3,8,18,22.441,24.581
2016,3,8,19,22.657,24.339
2016,3,8,20,23.04,23.905
2016,3,8,21,22.8,24.267
2016,3,8,22,23.376,24.532
2016,3,8,23,23.208,23.617
2016,3,9,0,23.136,22.992
2016,3,9,1,25.065,22.681
2016,3,9,2,24.823,23.545
2016,3,9,3,24.653,24.195
2016,3,9,4,25.162,24.195
2016,3,9,5,24.46,24.339
2016,3,9,6,24.968,24.315
2016,3,9,7,24.171,24.46
2016,3,9,8,23.809,24.847
2016,3,9,9,23.857,24.726
2016,3,9,10,24.557,24.508
2016,3,9,11,23.641,24.532
2016,3,9,12,24.074,24.002
2016,3,9,13,24.243,23.93
2016,3,9,14,23.569,24.291
2016,3,9,15,22.465,24.412
2016,3,9,16,23.232,24.436
2016,3,9,17,23.641,24.702
2016,3,9,18,23.785,25.283
2016,3,9,19,23.978,25.137
2016,3,9,20,24.195,24.919
2016,3,9,21,24.195,25.162
2016,3,9,22,24.146,25.162
2016,3,9,23,23.737,24.895
2016,3,10,0,23.689,24.195
2016,3,10,1,23.785,24.388
2016,3,10,2,22.705,24.339
2016,3,10,3,21.604,24.339
2016,3,10,4,22.776,24.339
2016,3,10,5,23.136,24.823
2016,3,10,6,23.641,24.968
2016,3,10,7,23.833,25.162
2016,3,10,8,23.761,25.113
2016,3,10,9,23.809,25.428
2016,3,10,10,24.267,25.137
2016,3,10,11,23.472,24.122
2016,3,10,12,20.46,24.508
2016,3,10,13,20.007,24.412
2016,3,10,14,19.746,24.243
2016,3,10,15,18.152,23.328
2016,3,10,16,19.151,23.208
2016,3,10,17,19.46,23.497
2016,3,10,18,19.984,24.388
2016,3,10,19,20.126,24.653
2016,3,10,20,20.746,25.355
2016,3,10,21,21.604,25.113
2016,3,10,22,22.968,24.847
2016,3,10,23,23.376,24.605
2016,3,11,0,20.246,24.484
2016,3,11,1,21.485,24.243
2016,3,11,2,20.817,23.376
2016,3,11,3,20.15,22.393
2016,3,11,4,20.984,22.896
2016,3,11,5,21.127,23.4
2016,3,11,6,21.318,23.809
2016,3,11,7,21.366,24.098
2016,3,11,8,21.652,25.21
2016,3,11,9,22.824,25.04
2016,3,11,10,21.915,25.065
2016,3,11,11,22.274,24.944
2016,3,11,12,20.77,24.774
2016,3,11,13,20.103,23.833
2016,3,11,14,19.674,23.376
2016,3,11,15,18.723,22.441
2016,3,11,16,19.579,22.489
2016,3,11,17,19.674,22.609
2016,3,11,18,20.746,22.776
2016,3,11,19,19.936,24.436
2016,3,11,20,20.317,24.895
2016,3,11,21,22.657,24.944
2016,3,11,22,23.112,24.774
2016,3,11,23,22.011,24.508
2016,3,12,0,21.7,24.315
2016,3,12,1,19.246,23.954
2016,3,12,2,20.079,23.521
2016,3,12,3,20.412,22.537
2016,3,12,4,19.365,21.604
2016,3,12,5,19.746,22.968
2016,3,12,6,20.222,22.896
2016,3,12,7,20.46,23.016
2016,3,12,8,20.579,24.388
2016,3,12,9,20.936,24.629
2016,3,12,10,20.388,24.75
2016,3,12,11,20.65,23.28
2016,3,12,12,21.223,23.064
2016,3,12,13,18.937,23.376
2016,3,12,14,18.961,23.304
2016,3,12,15,22.513,22.13
2016,3,12,16,24.243,21.915
2016,3,12,17,24.388,21.987
2016,3,12,18,23.088,23.424
2016,3,12,19,21.175,23.184
2016,3,12,20,20.96,23.232
2016,3,12,21,22.034,24.074
2016,3,12,22,22.776,24.098
2016,3,12,23,22.609,23.785
2016,3,13,0,21.867,23.761
2016,3,13,1,22.585,24.098
2016,3,13,2,21.008,24.002
2016,3,13,3,22.681,22.824
2016,3,13,4,24.291,22.872
2016,3,13,5,24.968,22.848
2016,3,13,6,24.436,23.617
2016,3,13,7,22.585,23.905
2016,3,13,8,22.393,24.146
2016,3,13,9,23.4,24.339
2016,3,13,10,22.872,24.436
2016,3,13,11,23.088,23.785
2016,3,13,12,23.136,23.545
2016,3,13,13,23.761,23.208
2016,3,13,14,22.058,23.569
2016,3,13,15,23.328,23.641
2016,3,13,16,24.243,23.689
2016,3,13,17,24.581,23.472
2016,3,13,18,25.065,23.785
2016,3,13,19,24.026,24.098
2016,3,13,20,23.232,23.978
2016,3,13,21,23.208,24.098
2016,3,13,22,23.088,24.05
2016,3,13,23,24.026,24.339
2016,3,14,0,24.291,24.026
2016,3,14,1,23.424,23.737
2016,3,14,2,24.195,23.472
2016,3,14,3,22.705,24.05
2016,3,14,4,24.122,23.761
2016,3,14,5,24.605,23.954
2016,3,14,6,24.412,23.881
2016,3,14,7,24.05,23.881
2016,3,14,8,23.497,23.809
2016,3,14,9,22.92,24.484
2016,3,14,10,23.304,24.291
2016,3,14,11,23.857,24.339
2016,3,14,12,23.954,24.002
2016,3,14,13,23.881,23.954
2016,3,14,14,24.267,24.002
2016,3,14,15,22.872,24.002
2016,3,14,16,24.026,23.978
2016,3,14,17,24.774,23.689
2016,3,14,18,24.919,24.05
2016,3,14,19,24.823,24.002
2016,3,14,20,24.363,24.074
2016,3,14,21,23.136,23.737
2016,3,14,22,24.146,24.002
2016,3,14,23,23.304,23.978
2016,3,15,0,24.098,24.171
2016,3,15,1,23.954,24.219
2016,3,15,2,24.026,24.267
2016,3,15,3,23.593,24.122
2016,3,15,4,23.256,24.267
2016,3,15,5,23.833,24.098
2016,3,15,6,24.605,23.833
2016,3,15,7,24.557,24.171
2016,3,15,8,23.809,24.484
2016,3,15,9,23.641,24.219
2016,3,15,10,23.857,24.847
2016,3,15,11,22.944,24.315
2016,3,15,12,23.472,24.098
2016,3,15,13,23.28,24.05
2016,3,15,14,23.521,24.074
2016,3,15,15,24.146,24.339
2016,3,15,16,23.448,24.291
2016,3,15,17,21.151,24.098
2016,3,15,18,22.369,24.026
2016,3,15,19,21.772,23.905
2016,3,15,20,21.867,23.905
2016,3,15,21,22.369,24.267
2016,3,15,22,22.776,24.291
2016,3,15,23,21.795,24.363
2016,3,16,0,22.8,24.074
2016,3,16,1,22.609,24.002
2016,3,16,2,22.968,24.074
2016,3,16,3,23.617,24.968
2016,3,16,4,23.785,24.653
2016,3,16,5,22.13,24.484
2016,3,16,6,22.465,24.484
2016,3,16,7,22.92,24.05
2016,3,16,8,22.896,24.074
2016,3,16,9,23.232,24.219
2016,3,16,10,23.617,24.291
2016,3,16,11,22.705,24.484
2016,3,16,12,22.25,24.388
2016,3,16,13,21.676,24.05
2016,3,16,14,22.609,24.267
2016,3,16,15,22.824,24.291
2016,3,16,16,22.369,24.532
2016,3,16,17,22.753,24.581
2016,3,16,18,21.581,24.315
2016,3,16,19,22.537,23.954
2016,3,16,20,23.064,24.098
2016,3,16,21,22.298,24.339
2016,3,16,22,22.274,24.774
2016,3,16,23,22.034,24.484
2016,3,17,0,22.321,24.581
2016,3,17,1,22.92,24.146
2016,3,17,2,22.776,24.146
2016,3,17,3,22.824,24.968
2016,3,17,4,23.16,24.557
2016,3,17,5,23.545,25.04
2016,3,17,6,21.843,24.823
2016,3,17,7,22.106,24.195
2016,3,17,8,22.082,24.098
2016,3,17,9,22.13,24.05
2016,3,17,10,22.848,24.122
2016,3,17,11,22.489,24.098
2016,3,17,12,21.533,24.243
2016,3,17,13,21.724,24.195
2016,3,17,14,21.843,24.195
2016,3,17,15,22.298,24.291
2016,3,17,16,23.088,24.557
2016,3,17,17,22.298,24.605
2016,3,17,18,22.106,24.871
2016,3,17,19,20.436,24.508
2016,3,17,20,20.603,24.146
2016,3,17,21,21.008,24.436
2016,3,17,22,21.032,24.46
2016,3,17,23,21.413,24.146
2016,3,18,0,20.817,24.098
2016,3,18,1,21.437,24.002
2016,3,18,2,21.318,24.026
2016,3,18,3,22.106,24.098
2016,3,18,4,22.705,24.339
2016,3,18,5,23.954,24.726
2016,3,18,6,21.342,24.581
2016,3,18,7,20.746,24.847
2016,3,18,8,21.008,23.809
2016,3,18,9,21.056,24.436
2016,3,18,10,20.817,24.002
2016,3,18,11,20.698,23.954
2016,3,18,12,20.674,24.098
2016,3,18,13,20.46,24.122
2016,3,18,14,20.817,23.93
2016,3,18,15,21.199,24.146
2016,3,18,16,21.056,24.339
2016,3,18,17,20.865,24.944
2016,3,18,18,21.056,24.919
2016,3,18,19,20.96,25.089
2016,3,18,20,20.555,24.122
2016,3,18,21,20.722,24.702
2016,3,18,22,20.126,23.328
2016,3,18,23,19.96,23.665
2016,3,19,0,20.388,23.064
2016,3,19,1,20.317,23.16
2016,3,19,2,20.103,23.208
2016,3,19,3,20.15,23.256
2016,3,19,4,20.698,23.641
2016,3,19,5,22.441,24.219
2016,3,19,6,23.064,24.291
2016,3,19,7,20.484,24.871
2016,3,19,8,19.793,23.809
2016,3,19,9,20.103,23.689
2016,3,19,10,20.46,24.002
2016,3,19,11,20.817,23.617
2016,3,19,12,19.841,23.521
2016,3,19,13,19.865,22.681
2016,3,19,14,20.555,22.896
2016,3,19,15,20.031,23.978
2016,3,19,16,20.341,24.098
2016,3,19,17,20.222,24.484
2016,3,19,18,20.246,24.243
2016,3,19,19,20.603,25.04
2016,3,19,20,20.269,24.243
2016,3,19,21,19.912,23.569
2016,3,19,22,19.888,23.93
2016,3,19,23,19.484,22.585
2016,3,20,0,19.627,21.628
2016,3,20,1,19.651,22.393
2016,3,20,2,20.103,22.8
2016,3,20,3,20.746,23.761
2016,3,20,4,20.198,23.232
2016,3,20,5,21.127,23.978
2016,3,20,6,20.46,24.291
2016,3,20,7,21.318,24.171
2016,3,20,8,19.865,24.605
2016,3,20,9,19.413,23.256
2016,3,20,10,19.555,23.689
2016,3,20,11,19.151,22.298
2016,3,20,12,19.008,22.561
2016,3,20,13,19.222,21.652
2016,3,20,14,19.579,21.485
2016,3,20,15,19.603,22.729
2016,3,20,16,19.294,24.05
2016,3,20,17,19.508,24.484
2016,3,20,18,20.031,23.857
2016,3,20,19,19.912,24.484
2016,3,20,20,20.46,24.798
2016,3,20,21,19.746,24.098
2016,3,20,22,19.888,22.705
2016,3,20,23,19.532,22.465
2016,3,21,0,19.294,21.987
2016,3,21,1,18.699,21.246
2016,3,21,2,18.985,21.461
2016,3,21,3,19.674,23.569
2016,3,21,4,20.079,23.713
2016,3,21,5,19.674,24.363
2016,3,21,6,20.079,24.46
2016,3,21,7,21.533,24.171
2016,3,21,8,20.126,24.339
2016,3,21,9,19.222,23.905
2016,3,21,10,19.175,22.537
2016,3,21,11,19.151,23.016
2016,3,21,12,19.579,21.7
2016,3,21,13,19.318,20.77
2016,3,21,14,19.888,21.843
2016,3,21,15,19.318,21.223
2016,3,21,16,19.508,22.274
2016,3,21,17,19.508,24.026
2016,3,21,18,19.532,23.809
2016,3,21,19,20.126,23.352
2016,3,21,20,20.531,24.484
2016,3,21,21,19.746,24.412
2016,3,21,22,19.294,23.328
2016,3,21,23,19.627,23.088
2016,3,22,0,19.817,21.413
2016,3,22,1,19.936,20.627
2016,3,22,2,19.888,21.223
2016,3,22,3,20.674,21.652
2016,3,22,4,20.246,22.681
2016,3,22,5,20.365,23.497
2016,3,22,6,20.317,24.219
2016,3,22,7,20.222,23.93
2016,3,22,8,22.034,24.122
2016,3,22,9,20.317,24.146
2016,3,22,10,19.746,22.848
2016,3,22,11,19.532,22.393
2016,3,22,12,19.793,21.557
2016,3,22,13,18.961,20.698
2016,3,22,14,18.747,20.722
2016,3,22,15,19.056,21.294
2016,3,22,16,19.08,21.318
2016,3,22,17,19.746,23.4
2016,3,22,18,19.651,24.581
2016,3,22,19,20.055,24.243
2016,3,22,20,20.674,23.352
2016,3,22,21,20.007,24.823
2016,3,22,22,19.698,24.195
2016,3,22,23,19.46,22.034
2016,3,23,0,19.484,21.987
2016,3,23,1,20.055,21.294
