,intensidade,direcao,uwind,vwind,Anom
2016-06-21 22:00:00,1.2,56.0,-0.9948,-0.671,-0.2282900729
2016-06-21 23:00:00,1.3,26.0,-0.5699,-1.1684,-0.2182900729
2016-06-22 00:00:00,0.7,46.0,-0.5035,-0.4863,-0.07829007286
2016-06-22 01:00:00,0.8,15.0,-0.2071,-0.7727,0.1617099271
2016-06-22 02:00:00,0.6,15.0,-0.1553,-0.5796,0.4217099271
2016-06-22 03:00:00,0.4,326.0,0.2237,-0.3316,0.6017099271
2016-06-22 04:00:00,0.4,24.0,-0.1627,-0.3654,0.6117099271
2016-06-22 05:00:00,0.8,1.0,-0.014,-0.7999,0.46170992710000003
2016-06-22 06:00:00,0.8,30.0,-0.4,-0.6928,0.2417099271
2016-06-22 07:00:00,1.0,50.0,-0.766,-0.6428,0.02170992714
2016-06-22 08:00:00,1.5,34.0,-0.8388,-1.2436,-0.17829007289999999
2016-06-22 09:00:00,1.7,341.0,0.5535,-1.6074,-0.3382900729
2016-06-22 10:00:00,1.1,333.0,0.4994,-0.9801,-0.4382900729
2016-06-22 11:00:00,1.2,355.0,0.1046,-1.1954,-0.4582900729
2016-06-22 12:00:00,1.9,353.0,0.2316,-1.8858,-0.3382900729
2016-06-22 13:00:00,2.0,3.0,-0.1047,-1.9973,-0.07829007286
2016-06-22 14:00:00,1.5,16.0,-0.4135,-1.4419,0.2817099271
2016-06-22 15:00:00,2.7,74.0,-2.5954,-0.7442,0.5817099271
2016-06-22 16:00:00,3.2,71.0,-3.0257,-1.0418,0.7017099270999999
2016-06-22 17:00:00,2.7,54.0,-2.1843,-1.587,0.6317099271
2016-06-22 18:00:00,2.8,58.0,-2.3745,-1.4838,0.4717099271
2016-06-22 19:00:00,2.6,57.0,-2.1805,-1.4161,0.2917099271
2016-06-22 20:00:00,1.5,68.0,-1.3908,-0.5619,0.1317099271
2016-06-22 21:00:00,1.5,80.0,-1.4772,-0.2605,-0.01829007286
2016-06-22 22:00:00,0.3,199.0,0.0977,0.2837,-0.1282900729
2016-06-22 23:00:00,0.8,281.0,0.7853,-0.1526,-0.17829007289999999
2016-06-23 00:00:00,0.7,148.0,-0.3709,0.5936,-0.1582900729
2016-06-23 01:00:00,0.7,159.0,-0.2509,0.6535,-0.008290072859999999
2016-06-23 02:00:00,0.3,344.0,0.0827,-0.2884,0.2217099271
2016-06-23 03:00:00,1.3,44.0,-0.9031,-0.9351,0.4417099271
2016-06-23 04:00:00,0.9,53.0,-0.7188,-0.5416,0.5217099271
2016-06-23 05:00:00,1.0,93.0,-0.9986,0.0523,0.4417099271
2016-06-23 06:00:00,0.8,253.0,0.765,0.2339,0.2617099271
2016-06-23 07:00:00,0.7,350.0,0.1216,-0.6894,0.04170992714
2016-06-23 08:00:00,0.9,214.0,0.5033,0.7461,-0.1682900729
2016-06-23 09:00:00,2.2,237.0,1.8451,1.1982,-0.3582900729
2016-06-23 10:00:00,2.3,203.0,0.8987,2.1172,-0.4982900729
2016-06-23 11:00:00,2.7,182.0,0.0942,2.6984,-0.5782900729
2016-06-23 12:00:00,1.8,190.0,0.3126,1.7727,-0.5482900729
2016-06-23 13:00:00,2.1,209.0,1.0181,1.8367,-0.3682900729
2016-06-23 14:00:00,2.5,190.0,0.4341,2.462,-0.09829007286
2016-06-23 15:00:00,2.5,201.0,0.8959,2.334,0.2117099271
2016-06-23 16:00:00,2.3,175.0,-0.2005,2.2912,0.46170992710000003
2016-06-23 17:00:00,2.4,194.0,0.5806,2.3287,0.5417099271
2016-06-23 18:00:00,0.9,212.0,0.4769,0.7632,0.4517099271
2016-06-23 19:00:00,0.9,327.0,0.4902,-0.7548,0.2717099271
2016-06-23 20:00:00,0.4,53.0,-0.3195,-0.2407,0.09170992714000001
2016-06-23 21:00:00,1.4,347.0,0.3149,-1.3641,-0.05829007286000001
2016-06-23 22:00:00,1.2,50.0,-0.9193,-0.7713,-0.17829007289999999
2016-06-23 23:00:00,0.9,67.0,-0.8285,-0.3517,-0.2482900729
2016-06-24 00:00:00,0.5,16.0,-0.1378,-0.4806,-0.2482900729
2016-06-24 01:00:00,0.5,291.0,0.4668,-0.1792,-0.17829007289999999
2016-06-24 02:00:00,0.8,333.0,0.3632,-0.7128,-0.008290072859999999
2016-06-24 03:00:00,1.1,340.0,0.3762,-1.0337,0.2117099271
2016-06-24 04:00:00,0.9,89.0,-0.8999,-0.0157,0.3817099271
2016-06-24 05:00:00,1.4,19.0,-0.4558,-1.3237,0.4217099271
2016-06-24 06:00:00,0.9,344.0,0.2481,-0.8651,0.3117099271
2016-06-24 07:00:00,1.0,356.0,0.0698,-0.9976,0.1317099271
2016-06-24 08:00:00,1.3,354.0,0.1359,-1.2929,-0.06829007286000001
2016-06-24 09:00:00,1.6,336.0,0.6508,-1.4617,-0.2482900729
2016-06-24 10:00:00,1.8,360.0,-0.0,-1.8,-0.3882900729
2016-06-24 11:00:00,1.4,344.0,0.3859,-1.3458,-0.5082900729
2016-06-24 12:00:00,1.6,2.0,-0.0558,-1.599,-0.5782900729
2016-06-24 13:00:00,1.7,49.0,-1.283,-1.1153,-0.5382900729
2016-06-24 14:00:00,2.3,70.0,-2.1613,-0.7866,-0.3482900729
2016-06-24 15:00:00,2.9,69.0,-2.7074,-1.0393,-0.06829007286000001
2016-06-24 16:00:00,3.5,73.0,-3.3471,-1.0233,0.2117099271
2016-06-24 17:00:00,2.9,67.0,-2.6695,-1.1331,0.3817099271
2016-06-24 18:00:00,2.8,71.0,-2.6475,-0.9116,0.4117099271
2016-06-24 19:00:00,3.4,66.0,-3.1061,-1.3829,0.2917099271
2016-06-24 20:00:00,2.1,44.0,-1.4588,-1.5106,0.1317099271
2016-06-24 21:00:00,2.8,49.0,-2.1132,-1.837,0.0017099271399999998
2016-06-24 22:00:00,1.5,1.0,-0.0262,-1.4998,-0.09829007286
2016-06-24 23:00:00,1.0,3.0,-0.0523,-0.9986,-0.1682900729
2016-06-25 00:00:00,1.5,58.0,-1.2721,-0.7949,-0.2282900729
2016-06-25 01:00:00,1.5,52.0,-1.182,-0.9235,-0.2582900729
2016-06-25 02:00:00,1.7,37.0,-1.0231,-1.3577,-0.1882900729
2016-06-25 03:00:00,2.0,357.0,0.1047,-1.9973,-0.01829007286
2016-06-25 04:00:00,1.2,352.0,0.167,-1.1883,0.2017099271
2016-06-25 05:00:00,1.1,25.0,-0.4649,-0.9969,0.3317099271
2016-06-25 06:00:00,2.0,37.0,-1.2036,-1.5973,0.3317099271
2016-06-25 07:00:00,2.0,348.0,0.4158,-1.9563,0.2117099271
2016-06-25 08:00:00,1.7,357.0,0.089,-1.6977,0.031709927140000004
2016-06-25 09:00:00,1.2,3.0,-0.0628,-1.1984,-0.1182900729
2016-06-25 10:00:00,1.3,352.0,0.1809,-1.2873,-0.2382900729
2016-06-25 11:00:00,1.0,355.0,0.0872,-0.9962,-0.3482900729
2016-06-25 12:00:00,1.5,15.0,-0.3882,-1.4489,-0.4482900729
2016-06-25 13:00:00,2.8,68.0,-2.5961,-1.0489,-0.4982900729
2016-06-25 14:00:00,4.1,61.0,-3.5859,-1.9877,-0.4582900729
2016-06-25 15:00:00,4.7,61.0,-4.1107,-2.2786,-0.28829007289999997
2016-06-25 16:00:00,3.8,68.0,-3.5233,-1.4235,-0.008290072859999999
2016-06-25 17:00:00,4.4,61.0,-3.8483,-2.1332,0.2417099271
2016-06-25 18:00:00,5.5,58.0,-4.6643,-2.9146,0.3517099271
2016-06-25 19:00:00,5.8,50.0,-4.4431,-3.7282,0.2917099271
2016-06-25 20:00:00,2.6,44.0,-1.8061,-1.8703,0.1517099271
2016-06-25 21:00:00,4.8,59.0,-4.1144,-2.4722,0.031709927140000004
2016-06-25 22:00:00,4.5,55.0,-3.6862,-2.5811,-0.02829007286
2016-06-25 23:00:00,3.0,39.0,-1.888,-2.3314,-0.05829007286000001
2016-06-26 00:00:00,2.0,30.0,-1.0,-1.7321,-0.1282900729
2016-06-26 01:00:00,2.6,46.0,-1.8703,-1.8061,-0.2182900729
2016-06-26 02:00:00,3.5,44.0,-2.4313,-2.5177,-0.2582900729
2016-06-26 03:00:00,1.3,352.0,0.1809,-1.2873,-0.1982900729
2016-06-26 04:00:00,1.5,49.0,-1.1321,-0.9841,-0.01829007286
2016-06-26 05:00:00,1.4,18.0,-0.4326,-1.3315,0.1717099271
2016-06-26 06:00:00,0.6,312.0,0.4459,-0.4015,0.2617099271
2016-06-26 07:00:00,1.7,338.0,0.6368,-1.5762,0.2217099271
2016-06-26 08:00:00,1.1,349.0,0.2099,-1.0798,0.09170992714000001
2016-06-26 09:00:00,0.7,330.0,0.35,-0.6062,-0.048290072860000005
2016-06-26 10:00:00,0.7,300.0,0.6062,-0.35,-0.1582900729
2016-06-26 11:00:00,0.4,269.0,0.3999,0.007,-0.2482900729
2016-06-26 12:00:00,4.3,198.0,1.3288,4.0895,-0.3482900729
2016-06-26 13:00:00,2.9,198.0,0.8961,2.7581,-0.4682900729
2016-06-26 14:00:00,2.5,173.0,-0.3047,2.4814,-0.5582900729
2016-06-26 15:00:00,1.1,117.0,-0.9801,0.4994,-0.5182900729
2016-06-26 16:00:00,2.4,91.0,-2.3996,0.0419,-0.3382900729
2016-06-26 17:00:00,2.3,92.0,-2.2986,0.0803,-0.08829007286
2016-06-26 18:00:00,1.1,99.0,-1.0865,0.1721,0.1117099271
2016-06-26 19:00:00,1.0,112.0,-0.9272,0.3746,0.1917099271
2016-06-26 20:00:00,1.7,192.0,0.3534,1.6629,0.1417099271
2016-06-26 21:00:00,1.6,207.0,0.7264,1.4256,0.02170992714
2016-06-26 22:00:00,1.8,224.0,1.2504,1.2948,-0.048290072860000005
2016-06-26 23:00:00,1.4,221.0,0.9185,1.0566,-0.07829007286
2016-06-27 00:00:00,1.3,236.0,1.0777,0.727,-0.09829007286
2016-06-27 01:00:00,0.9,4.0,-0.0628,-0.8978,-0.1682900729
2016-06-27 02:00:00,0.5,253.0,0.4782,0.1462,-0.28829007289999997
2016-06-27 03:00:00,1.0,191.0,0.1908,0.9816,-0.3482900729
2016-06-27 04:00:00,0.7,342.0,0.2163,-0.6657,-0.2782900729
2016-06-27 05:00:00,1.0,329.0,0.515,-0.8572,-0.09829007286
2016-06-27 06:00:00,1.5,331.0,0.7272,-1.3119,0.09170992714000001
2016-06-27 07:00:00,1.3,332.0,0.6103,-1.1478,0.1617099271
2016-06-27 08:00:00,0.5,57.0,-0.4193,-0.2723,0.1117099271
2016-06-27 09:00:00,0.8,322.0,0.4925,-0.6304,0.01170992714
2016-06-27 10:00:00,0.7,82.0,-0.6932,-0.0974,-0.08829007286
2016-06-27 11:00:00,0.6,21.0,-0.215,-0.5601,-0.1682900729
2016-06-27 12:00:00,1.7,98.0,-1.6835,0.2366,-0.2282900729
2016-06-27 13:00:00,1.0,80.0,-0.9848,-0.1736,-0.3082900729
2016-06-27 14:00:00,3.2,181.0,0.0558,3.1995,-0.4282900729
2016-06-27 15:00:00,2.6,188.0,0.3619,2.5747,-0.5382900729
2016-06-27 16:00:00,1.7,128.0,-1.3396,1.0466,-0.5182900729
2016-06-27 17:00:00,2.3,189.0,0.3598,2.2717,-0.3482900729
2016-06-27 18:00:00,3.5,191.0,0.6678,3.4357,-0.10829007289999999
2016-06-27 19:00:00,4.3,199.0,1.3999,4.0657,0.061709927139999995
2016-06-27 20:00:00,3.4,199.0,1.1069,3.2148,0.1017099271
2016-06-27 21:00:00,3.2,195.0,0.8282,3.091,0.031709927140000004
2016-06-27 22:00:00,2.5,235.0,2.0479,1.4339,-0.02829007286
2016-06-27 23:00:00,1.6,254.0,1.538,0.441,-0.01829007286
2016-06-28 00:00:00,0.7,193.0,0.1575,0.6821,0.0017099271399999998
2016-06-28 01:00:00,0.4,219.0,0.2517,0.3109,-0.02829007286
2016-06-28 02:00:00,0.3,190.0,0.0521,0.2954,-0.1482900729
2016-06-28 03:00:00,0.9,239.0,0.7715,0.4635,-0.28829007289999997
2016-06-28 04:00:00,0.6,301.0,0.5143,-0.309,-0.3482900729
2016-06-28 05:00:00,1.4,349.0,0.2671,-1.3743,-0.2682900729
2016-06-28 06:00:00,1.2,331.0,0.5818,-1.0495,-0.09829007286
2016-06-28 07:00:00,0.4,77.0,-0.3897,-0.09,0.07170992713999999
2016-06-28 08:00:00,0.9,259.0,0.8835,0.1717,0.1617099271
2016-06-28 09:00:00,1.2,272.0,1.1993,-0.0419,0.1617099271
2016-06-28 10:00:00,1.6,257.0,1.559,0.3599,0.1217099271
2016-06-28 11:00:00,0.6,330.0,0.3,-0.5196,0.09170992714000001
2016-06-28 12:00:00,0.7,67.0,-0.6444,-0.2735,0.061709927139999995
2016-06-28 13:00:00,1.2,102.0,-1.1738,0.2495,0.01170992714
2016-06-28 14:00:00,1.4,198.0,0.4326,1.3315,-0.1182900729
2016-06-28 15:00:00,2.3,179.0,-0.0401,2.2996,-0.2982900729
2016-06-28 16:00:00,2.4,192.0,0.499,2.3476,-0.4082900729
2016-06-28 17:00:00,2.4,200.0,0.8208,2.2553,-0.3782900729
2016-06-28 18:00:00,2.6,200.0,0.8893,2.4432,-0.2382900729
2016-06-28 19:00:00,3.0,181.0,0.0524,2.9995,-0.038290072859999996
2016-06-28 20:00:00,3.1,184.0,0.2162,3.0924,0.1217099271
2016-06-28 21:00:00,1.9,208.0,0.892,1.6776,0.1717099271
2016-06-28 22:00:00,1.4,206.0,0.6137,1.2583,0.1317099271
2016-06-28 23:00:00,1.1,242.0,0.9712,0.5164,0.1117099271
2016-06-29 00:00:00,0.7,248.0,0.649,0.2622,0.1217099271
2016-06-29 01:00:00,0.7,190.0,0.1216,0.6894,0.1017099271
2016-06-29 02:00:00,0.7,98.0,-0.6932,0.0974,0.02170992714
2016-06-29 03:00:00,0.9,349.0,0.1717,-0.8835,-0.1482900729
2016-06-29 04:00:00,0.6,4.0,-0.0419,-0.5985,-0.2982900729
2016-06-29 05:00:00,0.6,50.0,-0.4596,-0.3857,-0.3382900729
2016-06-29 06:00:00,1.0,329.0,0.515,-0.8572,-0.2682900729
2016-06-29 07:00:00,0.8,357.0,0.0419,-0.7989,-0.1182900729
2016-06-29 08:00:00,0.8,291.0,0.7469,-0.2867,0.061709927139999995
2016-06-29 09:00:00,0.5,231.0,0.3886,0.3147,0.1917099271
2016-06-29 10:00:00,0.5,304.0,0.4145,-0.2796,0.2417099271
2016-06-29 11:00:00,1.3,199.0,0.4232,1.2292,0.2217099271
2016-06-29 12:00:00,1.8,182.0,0.0628,1.7989,0.1717099271
2016-06-29 13:00:00,1.1,206.0,0.4822,0.9887,0.1117099271
2016-06-29 14:00:00,1.0,175.0,-0.0872,0.9962,0.02170992714
2016-06-29 15:00:00,2.0,184.0,0.1395,1.9951,-0.1182900729
2016-06-29 16:00:00,2.4,172.0,-0.334,2.3766,-0.2982900729
2016-06-29 17:00:00,1.4,160.0,-0.4788,1.3156,-0.4282900729
2016-06-29 18:00:00,1.1,101.0,-1.0798,0.2099,-0.4282900729
2016-06-29 19:00:00,1.1,331.0,0.5333,-0.9621,-0.3082900729
2016-06-29 20:00:00,1.4,7.0,-0.1706,-1.3896,-0.1282900729
2016-06-29 21:00:00,1.4,22.0,-0.5244,-1.2981,0.02170992714
2016-06-29 22:00:00,0.6,59.0,-0.5143,-0.309,0.1117099271
2016-06-29 23:00:00,0.9,328.0,0.4769,-0.7632,0.1417099271
2016-06-30 00:00:00,1.4,47.0,-1.0239,-0.9548,0.1417099271
2016-06-30 01:00:00,2.2,28.0,-1.0328,-1.9425,0.1117099271
2016-06-30 02:00:00,2.0,46.0,-1.4387,-1.3893,0.051709927139999994
2016-06-30 03:00:00,1.9,55.0,-1.5564,-1.0898,-0.06829007286000001
2016-06-30 04:00:00,2.2,51.0,-1.7097,-1.3845,-0.2482900729
2016-06-30 05:00:00,1.9,32.0,-1.0068,-1.6113,-0.4282900729
2016-06-30 06:00:00,2.0,37.0,-1.2036,-1.5973,-0.4882900729
2016-06-30 07:00:00,1.8,42.0,-1.2044,-1.3377,-0.3882900729
2016-06-30 08:00:00,1.8,43.0,-1.2276,-1.3164,-0.1982900729
2016-06-30 09:00:00,-9999.0,-9999.0,9875.8957,1564.1882,-0.008290072859999999
2016-06-30 10:00:00,-9999.0,-9999.0,9875.8957,1564.1882,0.1417099271
2016-06-30 11:00:00,1.7,358.0,0.0593,-1.699,0.2417099271
2016-06-30 12:00:00,2.5,49.0,-1.8868,-1.6401,0.2717099271
2016-06-30 13:00:00,2.6,51.0,-2.0206,-1.6362,0.2517099271
2016-06-30 14:00:00,2.5,71.0,-2.3638,-0.8139,0.1717099271
2016-06-30 15:00:00,1.7,37.0,-1.0231,-1.3577,0.051709927139999994
2016-06-30 16:00:00,2.5,53.0,-1.9966,-1.5045,-0.1282900729
2016-06-30 17:00:00,2.6,64.0,-2.3369,-1.1398,-0.3282900729
2016-06-30 18:00:00,2.4,57.0,-2.0128,-1.3071,-0.4882900729
2016-06-30 19:00:00,2.1,46.0,-1.5106,-1.4588,-0.5082900729
2016-06-30 20:00:00,2.1,40.0,-1.3499,-1.6087,-0.3782900729
2016-06-30 21:00:00,2.7,29.0,-1.309,-2.3615,-0.17829007289999999
2016-06-30 22:00:00,2.2,25.0,-0.9298,-1.9939,0.0017099271399999998
2016-06-30 23:00:00,2.7,30.0,-1.35,-2.3383,0.1017099271
2016-07-01 00:00:00,2.6,23.0,-1.0159,-2.3933,0.1217099271
2016-07-01 01:00:00,2.2,23.0,-0.8596,-2.0251,0.1017099271
2016-07-01 02:00:00,2.8,36.0,-1.6458,-2.2652,0.051709927139999994
2016-07-01 03:00:00,2.2,22.0,-0.8241,-2.0398,-0.048290072860000005
2016-07-01 04:00:00,2.4,38.0,-1.4776,-1.8912,-0.1882900729
2016-07-01 05:00:00,1.6,26.0,-0.7014,-1.4381,-0.3982900729
2016-07-01 06:00:00,1.4,28.0,-0.6573,-1.2361,-0.5882900729
2016-07-01 07:00:00,2.0,48.0,-1.4863,-1.3383,-0.6482900729000001
2016-07-01 08:00:00,2.2,20.0,-0.7524,-2.0673,-0.5482900729
2016-07-01 09:00:00,-9999.0,-9999.0,9875.8957,1564.1882,-0.3382900729
2016-07-01 10:00:00,-9999.0,-9999.0,9875.8957,1564.1882,-0.08829007286
2016-07-01 11:00:00,1.5,7.0,-0.1828,-1.4888,0.1217099271
2016-07-01 12:00:00,2.0,20.0,-0.684,-1.8794,0.2517099271
2016-07-01 13:00:00,1.1,23.0,-0.4298,-1.0126,0.2917099271
2016-07-01 14:00:00,2.9,73.0,-2.7733,-0.8479,0.2417099271
2016-07-01 15:00:00,2.5,63.0,-2.2275,-1.135,0.1317099271
2016-07-01 16:00:00,2.9,70.0,-2.7251,-0.9919,0.0017099271399999998
2016-07-01 17:00:00,3.3,76.0,-3.202,-0.7983,-0.1682900729
2016-07-01 18:00:00,2.3,70.0,-2.1613,-0.7866,-0.3982900729
2016-07-01 19:00:00,2.1,80.0,-2.0681,-0.3647,-0.5682900729
2016-07-01 20:00:00,2.1,74.0,-2.0186,-0.5788,-0.5782900729
2016-07-01 21:00:00,1.8,68.0,-1.6689,-0.6743,-0.4382900729
2016-07-01 22:00:00,0.9,66.0,-0.8222,-0.3661,-0.2282900729
2016-07-01 23:00:00,0.9,71.0,-0.851,-0.293,0.0017099271399999998
2016-07-02 00:00:00,0.3,262.0,0.2971,0.0418,0.1417099271
2016-07-02 01:00:00,0.6,82.0,-0.5942,-0.0835,0.1617099271
2016-07-02 02:00:00,0.6,265.0,0.5977,0.0523,0.09170992714000001
2016-07-02 03:00:00,0.3,313.0,0.2194,-0.2046,-0.008290072859999999
2016-07-02 04:00:00,0.8,352.0,0.1113,-0.7922,-0.1382900729
2016-07-02 05:00:00,0.8,4.0,-0.0558,-0.7981,-0.3082900729
2016-07-02 06:00:00,0.9,340.0,0.3078,-0.8457,-0.5082900729
2016-07-02 07:00:00,0.3,343.0,0.0877,-0.2869,-0.6882900729000001
2016-07-02 08:00:00,1.0,331.0,0.4848,-0.8746,-0.7382900729
2016-07-02 09:00:00,0.8,299.0,0.6997,-0.3878,-0.6382900729
2016-07-02 10:00:00,1.5,332.0,0.7042,-1.3244,-0.3882900729
2016-07-02 11:00:00,1.6,332.0,0.7512,-1.4127,-0.06829007286000001
2016-07-02 12:00:00,1.1,355.0,0.0959,-1.0958,0.2017099271
2016-07-02 13:00:00,1.8,89.0,-1.7997,-0.0314,0.3417099271
2016-07-02 14:00:00,2.6,86.0,-2.5937,-0.1814,0.3717099271
2016-07-02 15:00:00,2.7,93.0,-2.6963,0.1413,0.3217099271
2016-07-02 16:00:00,4.0,84.0,-3.9781,-0.4181,0.2017099271
2016-07-02 17:00:00,4.3,71.0,-4.0657,-1.3999,0.02170992714
2016-07-02 18:00:00,4.3,74.0,-4.1334,-1.1852,-0.1882900729
2016-07-02 19:00:00,2.1,74.0,-2.0186,-0.5788,-0.3882900729
2016-07-02 20:00:00,1.9,73.0,-1.817,-0.5555,-0.5182900729
2016-07-02 21:00:00,0.9,17.0,-0.2631,-0.8607,-0.5382900729
2016-07-02 22:00:00,1.3,5.0,-0.1133,-1.2951,-0.3882900729
2016-07-02 23:00:00,0.7,8.0,-0.0974,-0.6932,-0.1282900729
2016-07-03 00:00:00,1.2,101.0,-1.178,0.229,0.1117099271
2016-07-03 01:00:00,1.9,85.0,-1.8928,-0.1656,0.2117099271
2016-07-03 02:00:00,2.1,76.0,-2.0376,-0.508,0.2017099271
2016-07-03 03:00:00,1.3,69.0,-1.2137,-0.4659,0.1017099271
2016-07-03 04:00:00,0.5,356.0,0.0349,-0.4988,-0.048290072860000005
2016-07-03 05:00:00,0.8,227.0,0.5851,0.5456,-0.2082900729
2016-07-03 06:00:00,0.7,37.0,-0.4213,-0.559,-0.3882900729
2016-07-03 07:00:00,1.3,345.0,0.3365,-1.2557,-0.6082900729
2016-07-03 08:00:00,1.6,344.0,0.441,-1.538,-0.7782900729000001
2016-07-03 09:00:00,2.6,337.0,1.0159,-2.3933,-0.8082900729000001
2016-07-03 10:00:00,0.6,335.0,0.2536,-0.5438,-0.6582900729000001
2016-07-03 11:00:00,0.9,321.0,0.5664,-0.6994,-0.3482900729
2016-07-03 12:00:00,1.9,71.0,-1.7965,-0.6186,0.0017099271399999998
2016-07-03 13:00:00,2.4,79.0,-2.3559,-0.4579,0.2917099271
2016-07-03 14:00:00,3.3,62.0,-2.9137,-1.5493,0.4217099271
2016-07-03 15:00:00,4.0,64.0,-3.5952,-1.7535,0.4117099271
2016-07-03 16:00:00,5.8,67.0,-5.3389,-2.2662,0.3217099271
2016-07-03 17:00:00,5.7,64.0,-5.1231,-2.4987,0.1817099271
2016-07-03 18:00:00,5.5,63.0,-4.9005,-2.4969,0.0017099271399999998
2016-07-03 19:00:00,6.2,55.0,-5.0787,-3.5562,-0.2182900729
2016-07-03 20:00:00,4.4,47.0,-3.218,-3.0008,-0.4182900729
2016-07-03 21:00:00,3.0,26.0,-1.3151,-2.6964,-0.5282900729
2016-07-03 22:00:00,1.9,44.0,-1.3199,-1.3667,-0.4682900729
2016-07-03 23:00:00,2.6,49.0,-1.9622,-1.7058,-0.2382900729
2016-07-04 00:00:00,2.7,60.0,-2.3383,-1.35,0.051709927139999994
2016-07-04 01:00:00,1.2,40.0,-0.7713,-0.9193,0.2717099271
2016-07-04 02:00:00,0.6,43.0,-0.4092,-0.4388,0.3417099271
2016-07-04 03:00:00,1.1,11.0,-0.2099,-1.0798,0.2717099271
2016-07-04 04:00:00,0.5,336.0,0.2034,-0.4568,0.1217099271
2016-07-04 05:00:00,0.8,7.0,-0.0975,-0.794,-0.05829007286000001
2016-07-04 06:00:00,0.7,6.0,-0.0732,-0.6962,-0.2482900729
2016-07-04 07:00:00,1.0,6.0,-0.1045,-0.9945,-0.4482900729
2016-07-04 08:00:00,1.2,2.0,-0.0419,-1.1993,-0.6282900729
2016-07-04 09:00:00,1.2,345.0,0.3106,-1.1591,-0.7582900729000001
2016-07-04 10:00:00,0.9,18.0,-0.2781,-0.856,-0.7582900729000001
2016-07-04 11:00:00,1.8,70.0,-1.6914,-0.6156,-0.5582900729
2016-07-04 12:00:00,1.3,87.0,-1.2982,-0.068,-0.2082900729
2016-07-04 13:00:00,2.6,87.0,-2.5964,-0.1361,0.1617099271
2016-07-04 14:00:00,2.0,86.0,-1.9951,-0.1395,0.4117099271
2016-07-04 15:00:00,3.5,75.0,-3.3807,-0.9059,0.4817099271
2016-07-04 16:00:00,4.0,72.0,-3.8042,-1.2361,0.4217099271
2016-07-04 17:00:00,5.5,67.0,-5.0628,-2.149,0.3017099271
2016-07-04 18:00:00,5.7,63.0,-5.0787,-2.5877,0.1517099271
2016-07-04 19:00:00,3.7,66.0,-3.3801,-1.5049,-0.038290072859999996
2016-07-04 20:00:00,2.2,49.0,-1.6604,-1.4433,-0.2482900729
2016-07-04 21:00:00,1.0,81.0,-0.9877,-0.1564,-0.4282900729
2016-07-04 22:00:00,2.0,72.0,-1.9021,-0.618,-0.4882900729
2016-07-04 23:00:00,2.6,68.0,-2.4107,-0.974,-0.3782900729
2016-07-05 00:00:00,1.4,47.0,-1.0239,-0.9548,-0.1282900729
2016-07-05 01:00:00,1.3,354.0,0.1359,-1.2929,0.1417099271
2016-07-05 02:00:00,1.6,51.0,-1.2434,-1.0069,0.3317099271
2016-07-05 03:00:00,1.8,26.0,-0.7891,-1.6178,0.3517099271
2016-07-05 04:00:00,0.9,58.0,-0.7632,-0.4769,0.2117099271
2016-07-05 05:00:00,1.0,65.0,-0.9063,-0.4226,0.01170992714
2016-07-05 06:00:00,1.6,358.0,0.0558,-1.599,-0.2082900729
2016-07-05 07:00:00,2.0,5.0,-0.1743,-1.9924,-0.4082900729
2016-07-05 08:00:00,1.8,353.0,0.2194,-1.7866,-0.5782900729
2016-07-05 09:00:00,1.2,63.0,-1.0692,-0.5448,-0.7282900729
2016-07-05 10:00:00,1.3,1.0,-0.0227,-1.2998,-0.8182900729000001
2016-07-05 11:00:00,1.0,77.0,-0.9744,-0.225,-0.7682900729000001
2016-07-05 12:00:00,2.0,61.0,-1.7492,-0.9696,-0.5382900729
2016-07-05 13:00:00,3.0,65.0,-2.7189,-1.2679,-0.1982900729
2016-07-05 14:00:00,3.4,58.0,-2.8834,-1.8017,0.1517099271
2016-07-05 15:00:00,2.9,98.0,-2.8718,0.4036,0.3717099271
2016-07-05 16:00:00,3.7,73.0,-3.5383,-1.0818,0.4217099271
2016-07-05 17:00:00,4.2,70.0,-3.9467,-1.4365,0.3217099271
2016-07-05 18:00:00,2.8,51.0,-2.176,-1.7621,0.1517099271
2016-07-05 19:00:00,3.1,72.0,-2.9483,-0.958,-0.008290072859999999
2016-07-05 20:00:00,2.4,87.0,-2.3967,-0.1256,-0.1482900729
2016-07-05 21:00:00,2.3,65.0,-2.0845,-0.972,-0.28829007289999997
2016-07-05 22:00:00,2.2,87.0,-2.197,-0.1151,-0.4082900729
2016-07-05 23:00:00,2.2,77.0,-2.1436,-0.4949,-0.4182900729
2016-07-06 00:00:00,2.0,76.0,-1.9406,-0.4838,-0.2782900729
2016-07-06 01:00:00,1.9,346.0,0.4597,-1.8436,-0.02829007286
2016-07-06 02:00:00,2.1,351.0,0.3285,-2.0741,0.2317099271
2016-07-06 03:00:00,1.8,336.0,0.7321,-1.6444,0.3917099271
2016-07-06 04:00:00,1.9,33.0,-1.0348,-1.5935,0.3617099271
2016-07-06 05:00:00,1.8,7.0,-0.2194,-1.7866,0.1817099271
2016-07-06 06:00:00,1.9,50.0,-1.4555,-1.2213,-0.048290072860000005
2016-07-06 07:00:00,6.2,194.0,1.4999,6.0158,-0.2582900729
2016-07-06 08:00:00,4.5,175.0,-0.3922,4.4829,-0.4382900729
